Código,Municipio,Departamento,Índice Municipal de Desarrollo Sostenible,Ranking del Índice de Bolivia,Población 2020,"Tasa de urbanización, 2012 (% de población)","Tasa de pobreza energética extrema, 2016 (% de viviendas)","Número de viviendas que consumen menos del 25% del límite de Tarifa Dignidad (210 kWh/año), 2016","Necesidades Básicas Insatisfechas, 2012 (% de población)","Población con necesidades básicas insatisfechas, 2012","Índice de Pobreza Multidimensional, 2012","Número de hogares con falencias en 4 o más dimensiones (de 9), 2012","Acceso a los 3 servicios básicos, 2012 (% de hogares)","Número de hogares que carecen de al menos uno de los tres servicios básicos (electricidad, agua y saneamiento), 2012","Desnutrición crónica en niños (< 5 años), 2016 (%)","Número de niños menores de 5 años con desnutrición crónica, 2016 (ponderado por departamento y nivel de pobreza)","Sobrepeso en mujeres (15-49 años), 2016 (%)","Número de mujeres de 15-49 años (no embarazadas y que no tuvieron un nacimiento en los últimos 2 meses antes de la encuesta), con sobrepeso (IMC >= 30), 2016 (ponderado por departamento y nivel de pobreza)","Superficie promedio por Unidad Productiva Agropecuaria, 2013 (ha)","Superficie total de Unidades Productivas Agropecuarias, 2013 (ha)","Densidad de tractores, 2013 (por 1,000 UPAs)","Número de tractores en el municipio, 2013","Cobertura de parto institucional, promedio 2008-2012 (%)","Número de partos no atentidos en un establecimiento de salud, 2012","Tasa de mortalidad infantil (< 1 año), 2016 (por 1,000 nacidos vivos)","Número de niños fallecidos antes de cumplir 1 año, 2016","Tasa de mortalidad en niños (< 5 años), 2016 (por 1,000 nacidos vivos)","Número de niños fallecidos antes de cumplir 5 años, 2016","Tasa de infestación de chagas, 2017 (% de viviendas)","Número de viviendas infestadas con chagas, 2017","Incidencia de dengue, 2018 (por 10,000 habitantes)","Población con dengue, 2018","Incidencia de malaria, promedio 2014-17 (por 1,000 habitantes)","Número de casos notificados de malaria, promedio 2014-2017","Incidencia de tuberculosis, 2017 (por 100,000 habitantes)","Número de casos de tuberculosis en todas sus formas, nuevos y recaídas, 2017","Incidencia de VIH, promedio 2014-17 (por 1,000,000 habitantes)","Número de casos de VIH, 2014-2017","Tasa de fecundidad en adolescentes (15-19 años), 2012 (nacimientos por 1,000 mujeres)","Número de nacimientos por mujeres de 15-19 años, promedio anual, 2008-2012","Tasa de abandono secundaria, hombres, 2017 (% de matriculados)","Número de abandonos escolares de hombres en secundaria, 2017 ","Tasa de abandono secundaria, mujeres, 2017 (% de matriculados)","Número de abandonos escolares de mujeres en secundaria, 2017 ","Población con educación superior (≥ 19 años), 2012 (%)","Población de 19 años o más con nivel de educación superior alcanzado, 2012","Tasa de alfabetización de (≥ 15 años), 2012 (%)","Población de 15 años o más que no son alfabetos, 2012","Profesores calificados en el nivel inicial, 2016 (%)","Número de profesores no calificados en el nivel inicial, 2016","Profesores calificados en el nivel secundaria, 2016 (%)","Número de profesores no calificados en el nivel secundaria, 2016","Paridad de género en abandono escolar en secundaria, 2017",,"Paridad de género en años de educación de jóvenes (25-35 años), 2012",,"Paridad de género en el Índice de Pobreza Multidimensional, 2012",,"Paridad de género en la tasa global de participación (≥10 años), 2012",,"Cobertura de agua potable, 2017 (% de población)","Población sin cobertura de agua potable, 2017","Cobertura de saneamiento, 2017 (% de población)","Población sin cobertura de saneamiento básico, 2017","Tratamiento de aguas residuales, 2017 (% de aguas servidas)",,"Cobertura de energía eléctrica, 2012 (% de población)","Población sin cobertura de energía eléctrica, 2012","Consumo de electricidad residencial per cápita, 2016 (kWh/persona/año)","Consumo de electricidad residencial, 2016 (kWh)","Energía limpia para cocinar, 2012 (% de hogares)","Número de hogares sin energía limpia para cocinar, 2012","Emisiones de CO2 per cápita por energía, 2016 (tCO2/persona/año)","Emisiones totales de CO2 por energía, 2016 (tCO2/año)","Medidores eléctricos residenciales con consumo cero, 2016 (%)",Número de medidores eléctricos residenciales con consumo cero en mayo de 2016,"Tasa global de participación hombres (≥ 10 años), 2012 (%)","Número de hombres en edad de trabajar que no está económicamente activa, 2012","Tasa global de participación mujeres (≥ 10 años), 2012 (%)","Número de mujeres en edad de trabajar que no está económicamente activa, 2012","Hombres que no estudian, ni participan en el mercado laboral (15-24 años), 2012 (%)","Número de jóvenes hombres de 15-24 años que no estudian ni participan en el mercado laboral, 2012","Mujeres que no estudian, ni participan en el mercado laboral (15-24 años), 2012 (%)","Número de jóvenes mujeres de 15-24 años que no estudian ni participan en el mercado laboral, 2012","Densidad de sucursales de bancos, 2018 (por 100,000 habitantes)","Número de sucursales de bancos comerciales, 2018","Índice de grado de intermediación en la migración, 2012",,"Número de vías férreas y carreteras primarias que entran/salen del municipio, 2019 ","Número de vías férreas y carreteras primarias que entran/salen del municipio, 2019","Computadoras Kuaa entregadas, 2016 (por 100 habitantes en edad escolar, 6-19 años)","Número de computadoras Kuaa entregadas, 2016","Unidades educativas con pisos tecnológicos, 2016 (%)","Número de unidades educativas con pisos tecnológicos, 2016","Cobertura de red fija y móvil, 2012 (% de hogares)","Número de hogares sin cobertura de telefonía fija o celular, 2012","Densidad de radio bases, 2016 (número de radio bases por 1,000 habitantes)","Número total de radio bases (ATT y Prontis), 2016","Coeficiente de Gini de años de educación, 2012",,"Desigualdad en el consumo de electricidad, 2016",,"Población que no habla español (≥ 3 años), 2012 (%)","Población de 3 años o más, que no habla español (como su lengua materna, primer o segundo idioma), 2012","Tasa de hacinamiento, 2012 (% de hogares)","Número de hogares con hacinamiento (más de 2 personas por habitación), 2012","Hogares que no tienen servicio sanitario, baño o letrina, 2012 (%)","Número de hogares que no tienen servicio sanitario, 2012","Asientos disponibles de transporte colectivo, 2017 (por 1,000 habitantes)","Número de asientos disponibles en vehículos de transporte colectivo, 2017","Índice de Vulnerabilidad al Cambio Climático, 2015",,"Emisiones totales de CO2 per cápita, 2016 (tCO2/persona/año)","Emisiones totales de CO2, 2016 (tCO2/año)","Tasa de deforestación, promedio 2016-2018 (% del área boscosa 2015)","Deforestación anual, 2016-2018 (ha)","Áreas protegidas, 2019 (% de la superficie del municipio)","Área protegida declarada legalmente (Municipal, Departamental y Nacional), 2019 (km2)","Índice de pérdida de biodiversidad por deforestación, promedio 2016-2018","Pérdida de Riqueza Absoluta de Especies, 2016-2018 (% de la pérdida nacional)","Tasa de homicidios registrados, promedio 2015-2017 (por 100,000 habitantes)","Número de homicidios registrados, 2015-2017","Capacidad de ejecución del presupuesto programado, 2017 (%)","Presupuesto Operativo Annual (POA) en Bs., 2017","Niños inscritos en el registro civil (< 5 años), 2012 (%)","Número de niños menores de 5 años que no están registrados en un registro civil, 2012","Proporción de ingresos municipales que provienen de impuestos locales, 2017 (%)",,"Inversión pública per cápita, 2017 (Bs./persona)","Inversión pública total, 2017 (Bs.)"
10402,Tomina,Chuquisaca,47.4,245,8727,0,62.5,1316,75,6155,0.231,901,28.1,1520,40.6,386,16.9,318,3.8,5806,7.8,12,57,68,20.6,4,24.4,4,3.3,85,0,0,0,0,11.4,1,514.5,18,102.4,43,5,18,4.1,13,7.6,364,83.6,902,100,0,73.7,10,1.4,,0.8,,1.2,,0.5,,86.2,1206,44,4894,0,,48.5,4516,70,613776,24.9,1587,0.5,4223,12.2,167,75.6,815,39.8,1954,11.4,89,33.5,238,11.4,1,0.2,,1,1,2.7,74,0,0,37.2,1328,1.6,14,0.53,,59,,23.1,1832,26.5,548,57.7,1194,3.3,29,2,,0.5,4223,0.01,0,0,0,0,0,0,0,82.9,22511577,90,112,0.5,,1043,9120439
10403,Sopachuy,Chuquisaca,44.9,287,7870,29.3,73.7,1511,79.1,5609,0.302,1085,27.5,1458,40.6,357,16.9,266,22.1,30852,0,0,52.6,68,27.7,5,34.3,6,0.1,1,0,0,0.1,2,0,0,686.1,21,75.5,24,2.5,6,1.5,3,8.9,359,80,928,100,0,63.6,12,2,,0.9,,1.3,,0.4,,74.4,1979,37.5,4825,0,,36.5,4779,54,414931,26.1,1485,0.1,602,9.2,69,74.3,723,32.9,1879,13.5,87,37,201,0,0,0.2,,0,0,1.9,44,0,0,29.3,1421,2.2,17,0.58,,68,,33.2,2263,23.4,461,67.3,1326,0,0,2,,0.1,607,0.09,8,0,0,0.014,0,0,0,77.9,19421964,89.6,108,1.1,,832,6417614
10404,Villa Alcalá,Chuquisaca,48.1,218,5196,0,69,752,65.2,3130,0.202,403,22.8,828,24.3,124,27.1,341,20.7,20122,6.2,6,63.9,17,16.7,2,19.2,2,0.6,8,0,0,0,0,0,0,97.5,2,53.1,13,4,7,4.6,7,19.5,581,89.1,374,50,1,63,10,1,,1,,1.4,,0.6,,90.2,503,31.4,3535,0,,49.8,2535,52,266023,29.9,752,0.1,368,14.6,110,68.9,629,42.9,1120,12.9,70,24.9,112,0,0,0.1,,0,0,3,43,0,0,37.2,673,2.7,14,0.46,,49,,3.9,180,29.9,315,74.8,789,0,0,1.9,,0.1,368,0.03,1,0,0,0.002,0,0,0,45.8,14933095,86.5,79,0.7,,306,1578896
10405,El Villar,Chuquisaca,47.7,232,4644,0,77.5,943,77.3,3305,0.282,639,22.1,944,40.6,174,16.9,170,59.6,63095,2.8,3,55.3,26,20.4,1,25.2,2,1,14,0,0,0,0,21.6,1,0,0,46.7,10,6,10,2.5,4,9.4,245,83.5,503,0,2,70.8,7,2.5,,0.9,,1.2,,0.6,,67.5,1503,47,2448,0,,35.5,2968,49,228830,20,970,0.1,278,22.5,186,72.3,515,46.9,912,12.6,57,25,94,0,0,0.1,,0,0,2.9,41,0,0,27,885,2.4,11,0.52,,39,,3.5,150,25.6,306,61.5,736,0,0,2,,1.3,6218,0.1,30,0,0,0.038,0,0,0,70.1,16797667,95.5,23,0.3,,979,4523690
10501,Monteagudo,Chuquisaca,57.5,54,27119,47.1,41.8,2624,56.4,13034,0.166,1857,51.7,2939,24.3,640,27.1,1611,38.2,125846,16.4,54,66.8,232,13.7,6,16,7,2.1,157,0,0,0,3,46.1,12,19.5,2,73.3,99,6,84,4.2,57,14.9,2063,89.6,1694,55,9,72.3,43,1.5,,1,,1.2,,0.6,,79.9,5236,58,10941,79.5,,68.8,7802,135,3491140,51.3,2960,1,26404,6.5,264,73.2,2663,44.3,5280,8.7,208,23.3,510,45.5,12,0.8,,1,1,5,399,13,10,50.6,3003,3.8,97,0.45,,98,,3.3,759,31.2,1875,44.8,2689,108,2814,1,,12.4,319373,0.35,942,11.5,389,0.293,0,0,0,80.3,66066671,90.2,295,2.9,,814,21200627
10502,Huacareta,Chuquisaca,47.6,234,8351,0,51.6,1051,75.7,5997,0.261,998,26.9,1519,40.6,390,16.9,286,73.7,124751,26,44,57.5,66,15.6,3,18.3,3,2.3,57,0,0,0.6,21,23.7,2,0,0,134.7,45,9.9,35,4.1,12,9.9,456,86.7,717,33.3,2,69.4,15,2.9,,0.9,,1.1,,0.6,,70.8,2461,48.2,4362,0,,48.1,4484,72,605929,27.8,1500,0.1,717,7.3,69,72,971,41.9,1752,9.7,72,33.3,192,11.9,1,0.3,,0,0,2.9,74,0,0,26.7,1523,3,25,0.48,,76,,6,468,29.9,611,67.4,1377,0,0,2,,17,143826,0.17,438,11.2,332,0.175,0,0,0,75,29543457,91,104,0.3,,1627,13711148
10601,Tarabuco,Chuquisaca,43.3,301,17027,17.6,69.8,3013,81.6,13471,0.275,2172,19.6,3527,40.6,726,16.9,551,7.6,24723,6.1,20,38.9,217,27.7,9,35.9,11,5.1,278,0,0,0,0,70,12,174,12,78.1,58,6.5,56,5.2,39,6.4,581,73.8,2762,55.6,4,72.5,28,1.4,,0.9,,1.2,,0.6,,69.5,5232,26,12686,0,,51.8,8436,44,758621,29.5,3094,0.4,6153,11.4,250,68,2005,40.6,3980,12.9,165,33.3,396,5.8,1,0.4,,2,2,2.3,133,0,0,33.9,2898,1.9,33,0.59,,47,,44.6,7109,18.9,817,74.1,3209,1.7,29,2,,0.4,6153,0.01,0,0,0,0,0,0,0,75.1,35662968,91.3,192,0.3,,374,6405012
10602,Yamparáez,Chuquisaca,47,254,10929,0,77.9,2354,76.7,7499,0.248,1366,20.7,2339,40.6,417,16.9,346,7.4,17716,5,12,59.4,42,27.5,6,34.5,8,5.2,197,0,0,0,0,18.7,2,23.5,1,51.3,22,2.3,9,3,11,7,420,81.2,1286,77.8,2,85.7,8,0.8,,1,,1,,0.5,,51,5253,30.6,7439,0,,52.8,4909,43,456282,32.2,2000,0.1,1086,20.5,341,71.4,1147,37.5,2537,10,79,31.2,211,9.3,1,0.2,,2,2,2.4,73,4,1,35.1,1915,4.2,45,0.5,,42,,30.5,2908,18.2,530,69.2,2015,17.3,185,1.9,,0.1,1086,0,0,0,0,0,0,0,0,71.7,20455004,93.7,75,1,,335,3596602
10701,Camargo,Chuquisaca,53,115,17662,33.6,62.2,2825,62.5,9282,0.144,1172,44.2,2415,24.3,429,27.1,1014,7,29755,10.3,44,60.1,176,21.3,7,25.7,9,2.4,144,0,0,0,0,35.2,6,89.7,6,71.7,55,5,39,3,22,13.8,1222,88.6,1167,100,0,65.9,31,1.8,,1,,1.1,,0.6,,83.3,2851,48.7,8737,0,,71.8,4516,76,1280663,46.5,2315,0.8,14236,13.2,423,72.3,1671,43.4,3545,8,108,31.3,402,52.2,9,0.8,,1,1,3.6,188,0,0,52.7,2044,2.6,43,0.42,,54,,7.9,1158,22.9,979,53.1,2274,3.2,54,1.5,,0.8,14236,0,0,0,0,0,0,2,1,72,37908364,91.5,169,1.5,,584,9944425
10702,San Lucas,Chuquisaca,42.3,310,33632,0,84.2,6754,84.9,26835,0.333,4631,16.1,6722,40.6,1747,16.9,1118,3.9,31585,2.1,17,33.8,505,28.3,22,36.4,28,1.3,138,0,0,0.5,62,68.4,23,22.3,3,86.2,131,7,112,4.1,54,6.2,1023,83.9,3112,81.8,2,60,70,2.1,,0.8,,1.2,,0.7,,45.2,18415,24,25542,0,,42.8,19185,26,880430,27.3,5824,0.1,1795,20,718,68,3676,47.8,6440,13,330,31.5,797,5.9,2,1.4,,1,1,2.5,282,0,0,26.9,5851,1.6,55,0.49,,33,,33.2,10001,25.1,1968,77.1,6034,1.7,56,2,,0.1,1795,0,0,0,0,0,0,0,0,73.1,61018809,86.9,676,0.5,,453,15209132
10703,Incahuasi,Chuquisaca,40.1,326,14293,0,87.8,2532,88,11158,0.394,1820,13.8,2396,40.6,756,16.9,525,4.1,7719,10.5,20,40.5,158,27.9,10,35.1,12,0.6,21,0,0,0.3,15,35.6,5,36.1,2,81.9,57,7.6,35,8.4,35,6.9,444,85,1174,50,2,75.5,13,1,,0.9,,1.1,,0.6,,52.5,6661,19.2,11344,0,,31.6,9182,14,201801,21.8,2174,0,518,9.7,87,73.1,1303,43.1,2689,15.3,205,37.7,469,7.1,1,0.3,,0,0,1.6,78,0,0,20.8,2201,2.6,36,0.45,,26,,15,1796,40.9,1123,83.1,2284,0,0,2,,1.1,15096,0.25,61,0,0,0.086,0,0,0,73.5,24072556,80.3,420,0.4,,266,3732371
10704,Villa Charcas,Chuquisaca,43.1,304,17879,17.6,85,3074,88.1,13637,0.351,2095,16.2,2913,40.6,928,16.9,652,4.9,13857,10.7,30,41.6,176,25.9,11,32.6,14,1.1,46,0,0,0,1,40.2,7,0,0,79.1,66,4.3,25,4,22,4.5,368,85.5,1417,50,5,80.9,9,1.1,,0.9,,1.1,,0.6,,62.3,6568,28.3,12471,0,,39.4,10045,21,353730,32,2363,0.1,942,11.5,196,74.4,1499,42.1,3502,17.4,271,44.2,663,17.1,3,0.2,,0,0,0.7,42,0,0,25.3,2595,0.4,7,0.43,,28,,19.6,2917,35.3,1211,78.8,2706,0,0,2,,0.1,942,0,0,0,0,0,0,0,0,73.5,34531779,87.1,338,0.4,,626,10898209
10801,Villa Serrano,Chuquisaca,52.4,132,11711,29.5,56.5,1819,67.1,7199,0.199,1161,41,1887,24.3,286,27.1,659,6.7,18656,6.1,17,49.8,74,20.9,4,26.7,5,0.4,20,0,0,0,1,34.5,4,21.6,1,55.9,31,2.2,11,1.6,7,16.4,1052,85,1127,62.5,3,59.4,28,1.6,,0.9,,1.3,,0.6,,83.2,1953,54,5335,0,,61,4484,98,1132173,35.1,2075,0.1,1358,14.3,299,69.7,1383,40.9,2571,9.2,95,23.1,222,42.9,5,0.7,,1,1,4,137,0,0,45.6,1739,1.6,19,0.51,,69,,9.1,955,22.1,692,53.3,1668,0,0,1.6,,4,45771,0.22,122,20.4,347,0.082,0,0,0,69.6,24501714,90.2,135,1.2,,308,3577857
10901,Villa Abecia,Chuquisaca,50.1,184,4022,0,74,754,75.6,2511,0.218,404,26.7,707,24.3,102,27.1,232,1.7,1919,7.9,9,55.3,19,18.7,2,21.5,2,0.8,13,0,0,0,0,0,0,132.1,2,96.6,17,5.7,6,2.9,4,13.3,281,90,242,100,0,57.9,8,1.5,,0.9,,0.9,,0.6,,63.9,1395,35.3,2497,0,,47.4,1897,47,178691,28,695,0.1,299,19.4,139,81,264,45.5,759,6.1,21,27.7,87,51.1,2,0,,1,1,2.8,28,0,0,36.9,609,5.5,21,0.43,,38,,0.9,28,26.5,255,67.2,647,0,0,2,,0.1,299,0,0,0,0,0,0,0,0,76.7,10211960,94.3,27,1.5,,841,3246848
10902,Culpina,Chuquisaca,45.8,277,18801,15.5,81.2,3578,84,14565,0.283,2179,28.7,3099,40.6,894,16.9,664,24.1,87507,8,29,44.2,216,24.1,10,29.9,13,4.2,225,0,0,0.1,9,43.1,8,27.1,2,86.6,73,6.5,36,5.7,29,6.9,649,84.2,1734,33.3,10,72.4,16,1.2,,1,,1.1,,0.6,,60.2,7402,36.7,11754,0,,56.7,7898,29,537237,33.1,2909,0.7,12614,10.7,234,75.3,1592,48.5,3559,15.2,228,35.5,520,32.2,6,0.2,,0,0,1.3,75,0,0,32.8,2923,2.3,43,0.45,,28,,4.1,681,31.1,1334,62,2662,0,0,2,,12.6,234081,0.26,508,0,0,0.18,0,0,0,80.4,45367976,85.7,379,0.6,,1045,19421826
10903,Las Carreras,Chuquisaca,50.8,168,4412,0,71.6,782,71.8,2795,0.176,357,36,680,24.3,97,27.1,258,2.7,2334,33.8,29,58.6,26,19.5,2,23.1,2,12.6,173,0,0,0,0,68.9,3,0,0,100.6,17,1.5,2,2.8,2,11,281,89.3,310,50,1,58.3,5,1,,1,,1,,0.7,,74.7,1102,55.2,1948,0,,64.5,1495,45,196622,26.3,783,0.1,314,17.9,127,78.2,376,52.8,760,8.2,35,24,77,22.8,1,0.1,,2,2,1.9,22,0,0,34.4,697,1.6,7,0.42,,39,,1.2,48,25.3,267,48.2,509,0,0,2,,0.1,314,0,0,0,0,0,0,0,0,54.8,12028020,91.2,41,0.5,,466,2026862
11001,Muyupampa,Chuquisaca,51.6,147,10457,33.1,.,.,67.3,6236,0.186,878,44.4,1409,24.3,271,27.1,590,61.2,111078,56.2,102,59.8,66,23,5,28.1,6,49.3,1484,2.9,3,0,0,58.5,6,24.6,1,81.3,37,5.9,27,1.9,8,15.6,860,89.1,700,20,4,70,18,3.4,,0.9,,1.4,,0.5,,86.7,1365,47.8,5363,79.5,,57.8,4221,18,180735,39.3,1538,0.5,4695,.,.,70.3,1205,36.8,2254,11.7,124,30.4,248,9.7,1,0.2,,1,1,3.1,96,0,0,35.3,1637,1.7,17,0.47,,48,,8.8,798,35.3,882,46.6,1164,0,0,1,,11.4,116797,0.14,448,39.9,1507,0.162,0,3.3,1,74.6,18184602,87.8,155,0.3,,357,3661578
11002,Huacaya,Chuquisaca,49.1,204,2650,0,50.5,306,82.8,2006,0.246,287,23.2,463,40.6,124,16.9,85,80.1,44461,3.6,2,49,31,16.6,1,18.6,1,8.2,58,0,0,0,0,0,0,94.8,1,94,11,5.4,7,1,1,11.1,150,94.1,95,33.3,2,80,3,7,,0.9,,1.3,,0.5,,89,290,46.2,1419,0,,42.5,1507,58,152591,12.6,527,0,131,7.5,19,68.8,338,37.4,528,22.7,62,30.4,62,0,0,0.1,,0,0,2.9,25,0,0,29.4,426,2.3,6,0.41,,74,,3,70,41.1,247,57.4,345,0,0,2,,1.8,4875,0.04,36,0,0,0.031,0,0,0,51.7,15028449,89.9,36,7.3,,1929,5090805
11003,Macharetí,Chuquisaca,48,224,7735,0,51.8,913,68.8,4591,0.196,655,35.4,1131,24.3,205,27.1,440,202.9,425887,14.3,30,64,29,12.4,2,13.6,2,21.5,451,5.2,4,0,0,25.9,2,65,2,93.6,32,2.9,9,1.7,5,14,596,95,251,25,3,69,13,1.8,,0.9,,1.2,,0.5,,56,3394,69.8,2327,0,,60,3058,84,643587,32,1190,0.1,774,9.7,79,72.9,874,39.7,1605,15.7,136,29.7,180,0,0,0.3,,3,3,3.1,72,0,0,46,946,3.6,28,0.39,,99,,3.8,265,32.2,557,32.2,557,0,0,2.1,,24.9,191785,0.11,827,0.3,23,0.13,0,0,0,58.4,19237971,92.1,77,0.4,,313,2413671
20101,La Paz,La Paz,80.2,1,816044,99,12.1,29004,14.3,106462,0.008,3825,90.9,20718,14,9011,22.8,51800,N/A,26835,N/A,14,83.8,3995,17.5,202,22.1,256,0,0,0,0,0,30,53.9,431,445.7,1412,31.2,1136,3.4,1535,2.1,889,40.9,213222,98.2,10515,80,108,81,539,1.7,,1,,0.9,,0.8,,99.3,5305,96.8,25511,31.4,,98.9,8883,607,482184094,97.4,5930,1.2,962528,5.7,13604,65.4,105750,53.1,159006,13.6,10113,15.8,11778,56.1,451,15.1,,4,4,4.6,8751,23.3,116,89.4,24088,10.8,8545,0.21,,57,,2.3,16974,15,33764,6.6,14979,816.5,652334,0,,1.3,1019035,0.12,100,24,473,0.078,0,3.1,73,90.5,1745228602,95.7,3185,37.5,,311,248264043
20102,Palca,La Paz,49.1,205,17707,0,67,3314,87.3,14328,0.143,1398,15.5,4100,23.1,396,21.7,858,1.1,4053,9.9,36,20.7,125,42.9,14,56.6,19,1,53,0,0,0,0,51.7,9,0,0,76.9,67,3.5,35,4.8,42,3.1,308,91,1020,75,3,64.1,37,0.8,,0.7,,0.8,,0.9,,71.5,4963,21.2,13699,0,,85.4,2472,76,1312579,35.2,3143,0.6,9831,12,385,78.2,1485,68.5,2017,8.5,134,21.2,320,5.7,1,0.8,,0,0,2.9,146,17.5,10,53.9,2238,1.3,23,0.4,,57,,18,2822,25.2,1219,78.7,3799,68.1,1184,2,,0.6,9831,0,0,0.9,6,0,0,0,0,83.8,33660194,87.4,252,17.2,,606,10542830
20103,Mecapaca,La Paz,58,47,19014,0,52.4,2730,63.1,10031,0.109,1057,32,3289,14,205,22.8,982,1.2,3138,30,76,43.8,56,32.4,8,39.7,10,0.4,27,0,0,0,0,50.2,9,0,0,40.7,35,3.7,27,3.2,24,13.8,1412,94,701,92.3,1,67.6,35,1.1,,0.8,,0.8,,0.9,,63.9,6472,43.5,10134,0,,87.4,2054,263,4623986,67.4,1575,0.6,10403,13.7,533,78.4,1458,68.9,2044,6.4,96,12.3,178,10.9,2,0.6,,0,0,4.6,221,28.9,11,61.1,1883,8,140,0.36,,151,,11.6,1773,17.8,858,57.2,2756,5.5,98,1.5,,0.6,10403,0,0,1.6,9,0,0,0,0,85.6,35815935,92.6,121,25.3,,1008,18065334
20104,Achocalla,La Paz,55.7,69,22883,84.4,51.2,3645,71.2,15498,0.125,1833,21,5595,23.1,484,21.7,1256,3.4,7185,12.4,26,45.7,76,32.5,11,40.6,14,0,0,0,0,0,0,4.4,1,0,0,38.5,44,3,37,1.8,23,11.1,1495,94.9,796,80,3,63.9,48,1.6,,0.8,,0.7,,0.8,,46.2,12230,10.9,20262,0,,84.3,3555,164,3722680,81.9,1279,0.3,5885,15.7,811,71.4,2542,57,3923,10.1,208,19.2,402,26.3,6,1,,0,0,3.7,243,27.3,9,59.4,2876,6.7,152,0.36,,97,,7.4,1556,19.1,1344,66.4,4664,2026.5,46104,0.8,,0.3,5885,0,0,0.8,2,0,0,8.8,6,78.2,56675228,93.5,162,25.4,,878,19966923
20105,El Alto,La Paz,67.4,8,943558,99.8,26.4,71131,36,300390,0.027,14349,76.7,59801,15.1,14673,25,65614,N/A,7849,N/A,23,63.5,6968,33.6,597,42.9,762,0,0,0,0,0,2,62.7,572,265.7,953,39.6,1934,3.4,2213,1.8,1146,19.8,97706,97,17365,51.1,494,71.8,1437,1.9,,0.9,,0.8,,0.8,,99.7,2340,92.5,68812,0,,94.5,47166,294,265302906,97.1,7568,1.1,1017840,9,22313,66.3,107338,50.4,173949,11.4,10043,19.5,18374,38.7,357,11.7,,5,5,5.5,14863,38.9,197,78.3,55834,5,4554,0.3,,76,,4.5,35929,19.8,50470,21.3,54313,570.4,520294,0.7,,1.1,1017840,0,0,8.2,28,0,0,13.6,368,86.8,1552312951,93.4,7205,18.5,,517,471297321
20201,Achacachi,La Paz,54.7,86,47186,20.2,67.1,10885,70.5,31899,0.117,3859,39.1,9888,14,535,22.8,2558,1.9,22735,10.5,125,22.9,509,35.6,22,45.8,28,0,0,0,0,0,0,34,16,47.8,9,43.8,113,2.6,62,2.4,55,11.9,3401,88,3971,58.8,14,67.8,121,1.1,,0.8,,0.8,,0.9,,80.4,9227,63.7,17093,0,,81.3,8802,87,4105147,54.1,7455,0.5,21740,15.9,1816,69.8,5590,61.4,7614,14.6,657,18.8,819,21.2,10,1.3,,2,2,5.4,740,37.1,39,51,7946,1.8,83,0.39,,51,,24.7,10842,13.6,2197,50.4,8122,136.6,6428,1,,0.5,21740,0,0,0,0,0,0,1.4,2,69.3,74844425,92.1,361,0.3,,641,30151797
20202,Ancoraimes,La Paz,47.1,252,12864,0,79.4,3887,88.5,11518,0.141,1454,14.4,4301,23.1,213,21.7,598,1.1,4132,6.8,25,13.9,179,47.2,7,60.1,9,0,0,0,0,0,0,0,0,19,1,30.4,21,0.7,4,2.9,14,5,422,84.2,1545,100,0,49.1,57,0.3,,0.7,,0.7,,0.9,,54.2,5972,36.3,8313,0,,74.6,3421,56,733623,18.4,4100,0.1,938,24.4,742,75.2,1341,69.5,1727,7.9,92,12.9,141,7.7,1,0.3,,1,1,4.5,162,20.8,10,39,3065,0.5,7,0.45,,39,,30.2,3802,14.7,733,66.2,3312,0,0,2,,0.1,938,0,0,0,0,0,0,0,0,85.8,19057014,92.7,83,0.1,,569,7422673
20203,Chua Cocani,La Paz,52.7,123,4475,0,70.1,1325,66.1,3178,0.091,384,29.5,1433,14,43,22.8,234,0.4,736,3.5,6,26.1,19,53,2,69.3,3,0,0,0,0,0,0,0,0,0,0,26.5,6,3.7,6,3,4,10.7,364,88.1,462,100,0,82.4,6,1.5,,0.8,,0.7,,0.9,,90,469,39.5,2848,0,,75.9,1239,94,452047,50.5,1005,0.2,879,17.5,299,65.7,744,58.1,899,28.9,146,23.1,86,43.2,2,0.1,,1,1,4.9,59,.,.,43.5,1149,1.3,6,0.37,,30,,16.3,786,13.3,268,65.2,1313,0,0,0,,0.2,879,0,0,0,0,0,0,0,0,39.5,7187093,95.3,18,0,,203,956477
20204,Huarina,La Paz,54.2,95,8276,0,74.7,2483,72.8,5720,0.14,955,22.6,2552,23.1,119,21.7,378,3,7995,10.1,27,19.8,49,31.8,2,44.1,3,0,0,0,0,0,0,0,0,0,0,39,15,2.2,6,2.1,5,10,553,87,803,0,1,65.5,19,1.2,,0.8,,0.7,,0.9,,64.4,2917,55.8,3620,0,,78.8,1717,75,612835,48.6,1695,0.2,1337,24.6,615,75.9,785,68.5,1139,10,60,14.8,93,24.3,2,0.2,,2,2,4.9,92,.,.,46.1,1777,3.1,25,0.39,,39,,20.7,1588,10.5,346,50.2,1649,0,0,1,,0.2,1337,0,0,0,0,0,0,0,0,67.9,22403694,96.1,24,0.4,,1091,8941652
