fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,70101,Santa Cruz de la Sierra,Santa Cruz,1722480,1,78
2021-11-20,70101,Santa Cruz de la Sierra,Santa Cruz,1722480,1,80
2021-12-04,70101,Santa Cruz de la Sierra,Santa Cruz,1722480,2,70
2021-12-04,70101,Santa Cruz de la Sierra,Santa Cruz,1722480,1,82
2021-11-27,70101,Santa Cruz de la Sierra,Santa Cruz,1722480,2,69
2021-11-20,70101,Santa Cruz de la Sierra,Santa Cruz,1722480,2,66
2021-11-27,70101,Santa Cruz de la Sierra,Santa Cruz,1722480,1,80
2021-11-13,70101,Santa Cruz de la Sierra,Santa Cruz,1722480,2,66
2021-11-13,70101,Santa Cruz de la Sierra,Santa Cruz,1722480,1,79
2021-10-30,70101,Santa Cruz de la Sierra,Santa Cruz,1722480,2,65
2021-10-30,70101,Santa Cruz de la Sierra,Santa Cruz,1722480,1,78
2021-10-23,70101,Santa Cruz de la Sierra,Santa Cruz,1722480,2,62
