fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,20802,Guaqui,La Paz,7313,2,43
2021-10-30,20802,Guaqui,La Paz,7313,2,40
2021-10-23,20802,Guaqui,La Paz,7313,1,42
2021-10-30,20802,Guaqui,La Paz,7313,1,42
2021-11-13,20802,Guaqui,La Paz,7313,1,44
2021-11-13,20802,Guaqui,La Paz,7313,2,42
2021-11-20,20802,Guaqui,La Paz,7313,1,45
2021-11-20,20802,Guaqui,La Paz,7313,2,42
2021-11-27,20802,Guaqui,La Paz,7313,1,45
2021-11-27,20802,Guaqui,La Paz,7313,2,42
2021-12-04,20802,Guaqui,La Paz,7313,1,46
2021-10-23,20802,Guaqui,La Paz,7313,2,39
