fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,20201,Achacachi,La Paz,47186,1,41
2021-11-13,20201,Achacachi,La Paz,47186,2,37
2021-12-04,20201,Achacachi,La Paz,47186,2,38
2021-11-27,20201,Achacachi,La Paz,47186,2,37
2021-11-27,20201,Achacachi,La Paz,47186,1,40
2021-11-20,20201,Achacachi,La Paz,47186,1,40
2021-11-20,20201,Achacachi,La Paz,47186,2,37
2021-11-13,20201,Achacachi,La Paz,47186,1,39
2021-10-30,20201,Achacachi,La Paz,47186,2,33
2021-10-30,20201,Achacachi,La Paz,47186,1,35
2021-10-23,20201,Achacachi,La Paz,47186,2,32
2021-10-23,20201,Achacachi,La Paz,47186,1,34
