fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,70503,Robore,Santa Cruz,16308,2,64
2021-10-23,70503,Robore,Santa Cruz,16308,1,87
2021-11-20,70503,Robore,Santa Cruz,16308,2,73
2021-12-04,70503,Robore,Santa Cruz,16308,2,79
2021-12-04,70503,Robore,Santa Cruz,16308,1,93
2021-11-20,70503,Robore,Santa Cruz,16308,1,90
2021-11-27,70503,Robore,Santa Cruz,16308,2,77
2021-10-30,70503,Robore,Santa Cruz,16308,1,88
2021-11-27,70503,Robore,Santa Cruz,16308,1,92
2021-10-30,70503,Robore,Santa Cruz,16308,2,66
2021-11-13,70503,Robore,Santa Cruz,16308,1,90
2021-11-13,70503,Robore,Santa Cruz,16308,2,73
