fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,30902,Sipe Sipe,Cochabamba,47135,1,44
2021-10-23,30902,Sipe Sipe,Cochabamba,47135,2,32
2021-10-30,30902,Sipe Sipe,Cochabamba,47135,1,40
2021-10-30,30902,Sipe Sipe,Cochabamba,47135,2,33
2021-11-13,30902,Sipe Sipe,Cochabamba,47135,1,43
2021-11-13,30902,Sipe Sipe,Cochabamba,47135,2,36
2021-12-04,30902,Sipe Sipe,Cochabamba,47135,1,45
2021-11-20,30902,Sipe Sipe,Cochabamba,47135,2,36
2021-11-27,30902,Sipe Sipe,Cochabamba,47135,1,44
2021-11-27,30902,Sipe Sipe,Cochabamba,47135,2,38
2021-12-04,30902,Sipe Sipe,Cochabamba,47135,2,39
2021-10-23,30902,Sipe Sipe,Cochabamba,47135,1,39
