fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,10501,Monteagudo,Chuquisaca,27119,1,89
2021-11-27,10501,Monteagudo,Chuquisaca,27119,1,89
2021-11-27,10501,Monteagudo,Chuquisaca,27119,2,84
2021-12-04,10501,Monteagudo,Chuquisaca,27119,1,90
2021-12-04,10501,Monteagudo,Chuquisaca,27119,2,86
2021-11-20,10501,Monteagudo,Chuquisaca,27119,2,84
2021-10-30,10501,Monteagudo,Chuquisaca,27119,2,82
2021-11-13,10501,Monteagudo,Chuquisaca,27119,2,84
2021-11-13,10501,Monteagudo,Chuquisaca,27119,1,89
2021-10-23,10501,Monteagudo,Chuquisaca,27119,2,82
2021-10-23,10501,Monteagudo,Chuquisaca,27119,1,87
2021-10-30,10501,Monteagudo,Chuquisaca,27119,1,88
