fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,20307,Nazacara De Pacajes,La Paz,699,1,50
2022-01-22,20307,Nazacara De Pacajes,La Paz,699,2,51
2021-11-20,20307,Nazacara De Pacajes,La Paz,699,1,50
2021-10-23,20307,Nazacara De Pacajes,La Paz,699,1,44
2021-10-23,20307,Nazacara De Pacajes,La Paz,699,2,39
2021-10-30,20307,Nazacara De Pacajes,La Paz,699,1,44
2021-10-30,20307,Nazacara De Pacajes,La Paz,699,2,39
2022-01-22,20307,Nazacara De Pacajes,La Paz,699,1,70
2021-11-13,20307,Nazacara De Pacajes,La Paz,699,2,44
2021-11-13,20307,Nazacara De Pacajes,La Paz,699,1,48
2021-11-20,20307,Nazacara De Pacajes,La Paz,699,2,44
2021-11-27,20307,Nazacara De Pacajes,La Paz,699,2,44
2021-12-04,20307,Nazacara De Pacajes,La Paz,699,1,52
2021-12-04,20307,Nazacara De Pacajes,La Paz,699,2,48
2021-12-18,20307,Nazacara De Pacajes,La Paz,699,1,52
2021-12-18,20307,Nazacara De Pacajes,La Paz,699,2,48
