fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,70803,Moro Moro,Santa Cruz,2541,1,85
2021-11-13,70803,Moro Moro,Santa Cruz,2541,2,75
2021-10-30,70803,Moro Moro,Santa Cruz,2541,1,86
2021-10-30,70803,Moro Moro,Santa Cruz,2541,2,72
2021-11-13,70803,Moro Moro,Santa Cruz,2541,1,87
2021-11-27,70803,Moro Moro,Santa Cruz,2541,1,90
2021-11-20,70803,Moro Moro,Santa Cruz,2541,1,90
2021-11-20,70803,Moro Moro,Santa Cruz,2541,2,75
2021-12-04,70803,Moro Moro,Santa Cruz,2541,1,90
2021-11-27,70803,Moro Moro,Santa Cruz,2541,2,79
2021-10-23,70803,Moro Moro,Santa Cruz,2541,2,70
2021-12-04,70803,Moro Moro,Santa Cruz,2541,2,80
