fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,80304,Rurrenabaque,Beni,25035,2,29
2021-10-23,80304,Rurrenabaque,Beni,25035,1,35
2022-01-22,80304,Rurrenabaque,Beni,25035,2,34
2022-01-22,80304,Rurrenabaque,Beni,25035,1,47
2021-12-18,80304,Rurrenabaque,Beni,25035,2,32
2021-10-30,80304,Rurrenabaque,Beni,25035,1,35
2021-10-30,80304,Rurrenabaque,Beni,25035,2,30
2021-11-13,80304,Rurrenabaque,Beni,25035,1,36
2021-11-13,80304,Rurrenabaque,Beni,25035,2,30
2021-11-20,80304,Rurrenabaque,Beni,25035,1,36
2021-11-20,80304,Rurrenabaque,Beni,25035,2,30
2021-11-27,80304,Rurrenabaque,Beni,25035,1,36
2021-12-04,80304,Rurrenabaque,Beni,25035,1,37
2021-12-04,80304,Rurrenabaque,Beni,25035,2,31
2021-12-18,80304,Rurrenabaque,Beni,25035,1,38
2021-11-27,80304,Rurrenabaque,Beni,25035,2,30
