fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,20803,Tiahuanacu,La Paz,12757,1,32
2021-10-30,20803,Tiahuanacu,La Paz,12757,2,29
2021-10-23,20803,Tiahuanacu,La Paz,12757,1,31
2021-11-13,20803,Tiahuanacu,La Paz,12757,2,30
2021-11-20,20803,Tiahuanacu,La Paz,12757,1,32
2021-11-20,20803,Tiahuanacu,La Paz,12757,2,30
2021-12-18,20803,Tiahuanacu,La Paz,12757,1,33
2021-11-27,20803,Tiahuanacu,La Paz,12757,1,32
2021-12-04,20803,Tiahuanacu,La Paz,12757,2,30
2021-12-18,20803,Tiahuanacu,La Paz,12757,2,31
2021-11-27,20803,Tiahuanacu,La Paz,12757,2,30
2021-12-04,20803,Tiahuanacu,La Paz,12757,1,33
2022-01-22,20803,Tiahuanacu,La Paz,12757,2,32
2022-01-22,20803,Tiahuanacu,La Paz,12757,1,45
2021-10-23,20803,Tiahuanacu,La Paz,12757,2,29
2021-10-30,20803,Tiahuanacu,La Paz,12757,1,31
