fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,90201,Puerto Rico,Pando,7247,1,77
2021-11-20,90201,Puerto Rico,Pando,7247,2,62
2021-11-20,90201,Puerto Rico,Pando,7247,1,77
2021-11-13,90201,Puerto Rico,Pando,7247,2,62
2021-11-13,90201,Puerto Rico,Pando,7247,1,76
2021-10-30,90201,Puerto Rico,Pando,7247,2,58
2021-10-23,90201,Puerto Rico,Pando,7247,2,56
2021-10-23,90201,Puerto Rico,Pando,7247,1,71
2021-10-30,90201,Puerto Rico,Pando,7247,1,72
2021-11-27,90201,Puerto Rico,Pando,7247,2,62
2021-12-04,90201,Puerto Rico,Pando,7247,1,77
2021-12-04,90201,Puerto Rico,Pando,7247,2,62
