fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,31602,Shinahota,Cochabamba,24264,1,47
2021-10-23,31602,Shinahota,Cochabamba,24264,2,41
2021-12-04,31602,Shinahota,Cochabamba,24264,2,47
2021-12-04,31602,Shinahota,Cochabamba,24264,1,55
2021-11-27,31602,Shinahota,Cochabamba,24264,2,46
2021-11-27,31602,Shinahota,Cochabamba,24264,1,53
2021-11-20,31602,Shinahota,Cochabamba,24264,2,43
2021-11-20,31602,Shinahota,Cochabamba,24264,1,53
2021-11-13,31602,Shinahota,Cochabamba,24264,2,43
2021-11-13,31602,Shinahota,Cochabamba,24264,1,53
2021-10-30,31602,Shinahota,Cochabamba,24264,2,42
2021-10-30,31602,Shinahota,Cochabamba,24264,1,50
