fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,60601,Entre Rios,Tarija,24107,1,69
2021-11-13,60601,Entre Rios,Tarija,24107,2,61
2021-11-20,60601,Entre Rios,Tarija,24107,1,69
2021-11-20,60601,Entre Rios,Tarija,24107,2,61
2021-11-27,60601,Entre Rios,Tarija,24107,1,69
2021-11-27,60601,Entre Rios,Tarija,24107,2,62
2021-12-04,60601,Entre Rios,Tarija,24107,1,70
2021-12-04,60601,Entre Rios,Tarija,24107,2,63
2021-12-18,60601,Entre Rios,Tarija,24107,1,72
2021-12-18,60601,Entre Rios,Tarija,24107,2,64
2022-01-22,60601,Entre Rios,Tarija,24107,1,76
2022-01-22,60601,Entre Rios,Tarija,24107,2,68
2021-10-23,60601,Entre Rios,Tarija,24107,1,67
2021-10-23,60601,Entre Rios,Tarija,24107,2,57
2021-10-30,60601,Entre Rios,Tarija,24107,2,58
2021-10-30,60601,Entre Rios,Tarija,24107,1,67
