fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,40301,Corque,Oruro,9329,1,39
2021-10-23,40301,Corque,Oruro,9329,2,37
2021-12-04,40301,Corque,Oruro,9329,1,42
2021-10-30,40301,Corque,Oruro,9329,2,38
2021-11-13,40301,Corque,Oruro,9329,1,41
2021-11-13,40301,Corque,Oruro,9329,2,39
2021-11-20,40301,Corque,Oruro,9329,1,41
2021-11-20,40301,Corque,Oruro,9329,2,39
2021-11-27,40301,Corque,Oruro,9329,2,39
2021-10-30,40301,Corque,Oruro,9329,1,40
2021-11-27,40301,Corque,Oruro,9329,1,41
2021-12-04,40301,Corque,Oruro,9329,2,39
