fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,30905,Colcapirhua,Cochabamba,59172,1,46
2021-12-04,30905,Colcapirhua,Cochabamba,59172,2,41
2021-11-27,30905,Colcapirhua,Cochabamba,59172,2,40
2021-11-20,30905,Colcapirhua,Cochabamba,59172,2,39
2021-11-20,30905,Colcapirhua,Cochabamba,59172,1,46
2021-11-13,30905,Colcapirhua,Cochabamba,59172,2,39
2021-11-13,30905,Colcapirhua,Cochabamba,59172,1,45
2021-10-30,30905,Colcapirhua,Cochabamba,59172,2,37
2021-10-30,30905,Colcapirhua,Cochabamba,59172,1,44
2021-10-23,30905,Colcapirhua,Cochabamba,59172,2,36
2021-10-23,30905,Colcapirhua,Cochabamba,59172,1,43
2021-12-04,30905,Colcapirhua,Cochabamba,59172,1,47
