fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,70601,Portachuelo,Santa Cruz,19735,1,83
2021-10-30,70601,Portachuelo,Santa Cruz,19735,2,77
2021-10-30,70601,Portachuelo,Santa Cruz,19735,1,80
2021-11-20,70601,Portachuelo,Santa Cruz,19735,1,81
2021-11-20,70601,Portachuelo,Santa Cruz,19735,2,78
2021-11-13,70601,Portachuelo,Santa Cruz,19735,1,81
2021-11-27,70601,Portachuelo,Santa Cruz,19735,1,82
2021-10-23,70601,Portachuelo,Santa Cruz,19735,2,76
2021-12-04,70601,Portachuelo,Santa Cruz,19735,2,78
2021-12-18,70601,Portachuelo,Santa Cruz,19735,1,83
2021-12-18,70601,Portachuelo,Santa Cruz,19735,2,79
2021-11-13,70601,Portachuelo,Santa Cruz,19735,2,78
2022-01-22,70601,Portachuelo,Santa Cruz,19735,1,87
2022-01-22,70601,Portachuelo,Santa Cruz,19735,2,81
2021-10-23,70601,Portachuelo,Santa Cruz,19735,1,80
2021-11-27,70601,Portachuelo,Santa Cruz,19735,2,78
