fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,70804,Postrer Valle,Santa Cruz,2400,2,60
2021-12-18,70804,Postrer Valle,Santa Cruz,2400,1,68
2021-12-18,70804,Postrer Valle,Santa Cruz,2400,2,61
2022-01-22,70804,Postrer Valle,Santa Cruz,2400,1,68
2022-01-22,70804,Postrer Valle,Santa Cruz,2400,2,61
2021-10-23,70804,Postrer Valle,Santa Cruz,2400,1,63
2021-11-20,70804,Postrer Valle,Santa Cruz,2400,1,66
2021-11-27,70804,Postrer Valle,Santa Cruz,2400,1,66
2021-11-27,70804,Postrer Valle,Santa Cruz,2400,2,57
2021-11-13,70804,Postrer Valle,Santa Cruz,2400,2,56
2021-11-13,70804,Postrer Valle,Santa Cruz,2400,1,65
2021-10-30,70804,Postrer Valle,Santa Cruz,2400,2,52
2021-10-30,70804,Postrer Valle,Santa Cruz,2400,1,64
2021-10-23,70804,Postrer Valle,Santa Cruz,2400,2,51
2021-11-20,70804,Postrer Valle,Santa Cruz,2400,2,56
2021-12-04,70804,Postrer Valle,Santa Cruz,2400,1,67
