fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,30502,Vacas,Cochabamba,9154,1,29
2021-11-27,30502,Vacas,Cochabamba,9154,2,26
2021-11-27,30502,Vacas,Cochabamba,9154,1,30
2021-11-20,30502,Vacas,Cochabamba,9154,2,24
2021-11-20,30502,Vacas,Cochabamba,9154,1,30
2021-11-13,30502,Vacas,Cochabamba,9154,2,24
2021-12-04,30502,Vacas,Cochabamba,9154,1,31
2021-10-30,30502,Vacas,Cochabamba,9154,2,23
2021-10-30,30502,Vacas,Cochabamba,9154,1,27
2021-10-23,30502,Vacas,Cochabamba,9154,2,22
2021-10-23,30502,Vacas,Cochabamba,9154,1,26
2021-12-04,30502,Vacas,Cochabamba,9154,2,26
