fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,50601,Cotagaita,Potosí,34088,2,34
2021-11-13,50601,Cotagaita,Potosí,34088,1,41
2021-11-13,50601,Cotagaita,Potosí,34088,2,38
2021-11-20,50601,Cotagaita,Potosí,34088,1,41
2021-11-20,50601,Cotagaita,Potosí,34088,2,38
2021-11-27,50601,Cotagaita,Potosí,34088,1,42
2021-11-27,50601,Cotagaita,Potosí,34088,2,38
2021-12-04,50601,Cotagaita,Potosí,34088,1,42
2021-12-04,50601,Cotagaita,Potosí,34088,2,39
2021-10-30,50601,Cotagaita,Potosí,34088,1,38
2021-10-23,50601,Cotagaita,Potosí,34088,2,34
2021-10-23,50601,Cotagaita,Potosí,34088,1,38
