fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2022-01-22,41201,Andamarca,Oruro,5380,1,50
2022-01-22,41201,Andamarca,Oruro,5380,2,43
2021-10-23,41201,Andamarca,Oruro,5380,2,39
2021-10-30,41201,Andamarca,Oruro,5380,1,41
2021-12-18,41201,Andamarca,Oruro,5380,2,42
2021-12-18,41201,Andamarca,Oruro,5380,1,43
2021-12-04,41201,Andamarca,Oruro,5380,2,41
2021-12-04,41201,Andamarca,Oruro,5380,1,43
2021-11-27,41201,Andamarca,Oruro,5380,2,41
2021-11-27,41201,Andamarca,Oruro,5380,1,42
2021-11-20,41201,Andamarca,Oruro,5380,2,41
2021-11-20,41201,Andamarca,Oruro,5380,1,42
2021-11-13,41201,Andamarca,Oruro,5380,2,40
2021-11-13,41201,Andamarca,Oruro,5380,1,42
2021-10-30,41201,Andamarca,Oruro,5380,2,39
2021-10-23,41201,Andamarca,Oruro,5380,1,41
