fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,70904,Quirusillas,Santa Cruz,4092,1,60
2021-11-20,70904,Quirusillas,Santa Cruz,4092,1,60
2021-11-13,70904,Quirusillas,Santa Cruz,4092,2,55
2021-11-13,70904,Quirusillas,Santa Cruz,4092,1,59
2021-11-20,70904,Quirusillas,Santa Cruz,4092,2,55
2021-11-27,70904,Quirusillas,Santa Cruz,4092,2,56
2021-12-04,70904,Quirusillas,Santa Cruz,4092,1,60
2021-10-30,70904,Quirusillas,Santa Cruz,4092,1,59
2021-12-04,70904,Quirusillas,Santa Cruz,4092,2,57
2021-10-30,70904,Quirusillas,Santa Cruz,4092,2,54
2021-10-23,70904,Quirusillas,Santa Cruz,4092,2,53
2021-10-23,70904,Quirusillas,Santa Cruz,4092,1,58
