fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,71105,San Antonio De Lomerio,Santa Cruz,6926,1,59
2021-11-27,71105,San Antonio De Lomerio,Santa Cruz,6926,1,58
2021-11-27,71105,San Antonio De Lomerio,Santa Cruz,6926,2,53
2022-01-22,71105,San Antonio De Lomerio,Santa Cruz,6926,2,57
2021-12-04,71105,San Antonio De Lomerio,Santa Cruz,6926,2,53
2021-11-20,71105,San Antonio De Lomerio,Santa Cruz,6926,1,57
2022-01-22,71105,San Antonio De Lomerio,Santa Cruz,6926,1,64
2021-11-20,71105,San Antonio De Lomerio,Santa Cruz,6926,2,52
2021-12-18,71105,San Antonio De Lomerio,Santa Cruz,6926,2,53
2021-11-13,71105,San Antonio De Lomerio,Santa Cruz,6926,2,52
2021-12-18,71105,San Antonio De Lomerio,Santa Cruz,6926,1,60
2021-10-23,71105,San Antonio De Lomerio,Santa Cruz,6926,1,55
2021-10-23,71105,San Antonio De Lomerio,Santa Cruz,6926,2,51
2021-10-30,71105,San Antonio De Lomerio,Santa Cruz,6926,1,55
2021-10-30,71105,San Antonio De Lomerio,Santa Cruz,6926,2,52
2021-11-13,71105,San Antonio De Lomerio,Santa Cruz,6926,1,57
