fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,80303,Santa Rosa,Beni,10379,1,61
2022-01-22,80303,Santa Rosa,Beni,10379,2,57
2021-10-23,80303,Santa Rosa,Beni,10379,1,58
2021-12-18,80303,Santa Rosa,Beni,10379,2,55
2021-12-18,80303,Santa Rosa,Beni,10379,1,65
2021-12-04,80303,Santa Rosa,Beni,10379,2,54
2021-12-04,80303,Santa Rosa,Beni,10379,1,63
2021-11-27,80303,Santa Rosa,Beni,10379,2,54
2021-11-27,80303,Santa Rosa,Beni,10379,1,62
2021-11-20,80303,Santa Rosa,Beni,10379,2,54
2021-11-20,80303,Santa Rosa,Beni,10379,1,62
2021-11-13,80303,Santa Rosa,Beni,10379,2,54
2021-11-13,80303,Santa Rosa,Beni,10379,1,62
2021-10-30,80303,Santa Rosa,Beni,10379,2,52
2021-10-23,80303,Santa Rosa,Beni,10379,2,50
2022-01-22,80303,Santa Rosa,Beni,10379,1,69
