fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,70603,Colpa Belgica,Santa Cruz,6132,2,91
2022-01-22,70603,Colpa Belgica,Santa Cruz,6132,1,105
2022-01-22,70603,Colpa Belgica,Santa Cruz,6132,2,94
2021-11-13,70603,Colpa Belgica,Santa Cruz,6132,1,95
2021-10-23,70603,Colpa Belgica,Santa Cruz,6132,1,93
2021-10-23,70603,Colpa Belgica,Santa Cruz,6132,2,90
2021-10-30,70603,Colpa Belgica,Santa Cruz,6132,1,94
2021-10-30,70603,Colpa Belgica,Santa Cruz,6132,2,90
2021-12-18,70603,Colpa Belgica,Santa Cruz,6132,2,93
2021-12-18,70603,Colpa Belgica,Santa Cruz,6132,1,98
2021-12-04,70603,Colpa Belgica,Santa Cruz,6132,2,92
2021-12-04,70603,Colpa Belgica,Santa Cruz,6132,1,97
2021-11-27,70603,Colpa Belgica,Santa Cruz,6132,2,92
2021-11-27,70603,Colpa Belgica,Santa Cruz,6132,1,96
2021-11-20,70603,Colpa Belgica,Santa Cruz,6132,2,91
2021-11-20,70603,Colpa Belgica,Santa Cruz,6132,1,96
