fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-18,10702,San Lucas,Chuquisaca,33632,1,44
2021-10-30,10702,San Lucas,Chuquisaca,33632,1,39
2022-01-22,10702,San Lucas,Chuquisaca,33632,2,43
2022-01-22,10702,San Lucas,Chuquisaca,33632,1,49
2021-12-18,10702,San Lucas,Chuquisaca,33632,2,42
2021-12-04,10702,San Lucas,Chuquisaca,33632,1,43
2021-10-23,10702,San Lucas,Chuquisaca,33632,1,38
2021-10-23,10702,San Lucas,Chuquisaca,33632,2,35
2021-12-04,10702,San Lucas,Chuquisaca,33632,2,41
2021-10-30,10702,San Lucas,Chuquisaca,33632,2,36
2021-11-13,10702,San Lucas,Chuquisaca,33632,2,40
2021-11-27,10702,San Lucas,Chuquisaca,33632,2,41
2021-11-27,10702,San Lucas,Chuquisaca,33632,1,43
2021-11-20,10702,San Lucas,Chuquisaca,33632,2,41
2021-11-20,10702,San Lucas,Chuquisaca,33632,1,43
2021-11-13,10702,San Lucas,Chuquisaca,33632,1,42
