fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,50702,Caripuyo,Potosí,8503,2,41
2021-10-23,50702,Caripuyo,Potosí,8503,2,36
2021-10-23,50702,Caripuyo,Potosí,8503,1,49
2021-10-30,50702,Caripuyo,Potosí,8503,1,50
2021-11-13,50702,Caripuyo,Potosí,8503,1,52
2021-11-13,50702,Caripuyo,Potosí,8503,2,41
2021-11-20,50702,Caripuyo,Potosí,8503,1,52
2021-11-27,50702,Caripuyo,Potosí,8503,1,53
2022-01-22,50702,Caripuyo,Potosí,8503,2,43
2021-11-27,50702,Caripuyo,Potosí,8503,2,41
2021-12-04,50702,Caripuyo,Potosí,8503,1,53
2021-12-04,50702,Caripuyo,Potosí,8503,2,42
2021-12-18,50702,Caripuyo,Potosí,8503,1,53
2021-12-18,50702,Caripuyo,Potosí,8503,2,42
2022-01-22,50702,Caripuyo,Potosí,8503,1,58
2021-10-30,50702,Caripuyo,Potosí,8503,2,37
