fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,71201,San Matias,Santa Cruz,15960,2,83
2021-10-23,71201,San Matias,Santa Cruz,15960,1,85
2021-10-23,71201,San Matias,Santa Cruz,15960,2,84
2021-10-30,71201,San Matias,Santa Cruz,15960,2,84
2021-11-13,71201,San Matias,Santa Cruz,15960,1,85
2021-10-30,71201,San Matias,Santa Cruz,15960,1,85
2021-11-20,71201,San Matias,Santa Cruz,15960,2,83
2021-12-04,71201,San Matias,Santa Cruz,15960,2,84
2021-12-04,71201,San Matias,Santa Cruz,15960,1,87
2021-11-27,71201,San Matias,Santa Cruz,15960,1,87
2021-11-27,71201,San Matias,Santa Cruz,15960,2,84
2021-11-20,71201,San Matias,Santa Cruz,15960,1,87
