fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,31403,San Benito,Cochabamba,17085,2,46
2021-11-20,31403,San Benito,Cochabamba,17085,2,45
2021-11-20,31403,San Benito,Cochabamba,17085,1,48
2021-11-13,31403,San Benito,Cochabamba,17085,2,45
2021-11-13,31403,San Benito,Cochabamba,17085,1,48
2021-10-30,31403,San Benito,Cochabamba,17085,2,44
2021-11-27,31403,San Benito,Cochabamba,17085,1,48
2021-11-27,31403,San Benito,Cochabamba,17085,2,46
2021-10-30,31403,San Benito,Cochabamba,17085,1,47
2021-10-23,31403,San Benito,Cochabamba,17085,1,47
2021-12-04,31403,San Benito,Cochabamba,17085,1,49
2021-10-23,31403,San Benito,Cochabamba,17085,2,44
