fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,20405,Escoma,La Paz,7168,1,40
2021-11-27,20405,Escoma,La Paz,7168,1,40
2021-11-20,20405,Escoma,La Paz,7168,2,37
2021-11-20,20405,Escoma,La Paz,7168,1,40
2021-11-13,20405,Escoma,La Paz,7168,2,37
2021-11-13,20405,Escoma,La Paz,7168,1,40
2021-10-30,20405,Escoma,La Paz,7168,2,37
2021-10-30,20405,Escoma,La Paz,7168,1,40
2021-10-23,20405,Escoma,La Paz,7168,2,36
2021-11-27,20405,Escoma,La Paz,7168,2,37
2021-10-23,20405,Escoma,La Paz,7168,1,39
2021-12-04,20405,Escoma,La Paz,7168,2,38
