fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2022-01-22,10303,Mojocoya,Chuquisaca,8421,2,41
2021-10-30,10303,Mojocoya,Chuquisaca,8421,2,30
2022-01-22,10303,Mojocoya,Chuquisaca,8421,1,48
2021-11-20,10303,Mojocoya,Chuquisaca,8421,2,35
2021-10-23,10303,Mojocoya,Chuquisaca,8421,1,35
2021-10-23,10303,Mojocoya,Chuquisaca,8421,2,30
2021-10-30,10303,Mojocoya,Chuquisaca,8421,1,36
2021-11-13,10303,Mojocoya,Chuquisaca,8421,1,40
2021-11-20,10303,Mojocoya,Chuquisaca,8421,1,40
2021-11-13,10303,Mojocoya,Chuquisaca,8421,2,35
2021-11-27,10303,Mojocoya,Chuquisaca,8421,1,41
2021-11-27,10303,Mojocoya,Chuquisaca,8421,2,36
2021-12-04,10303,Mojocoya,Chuquisaca,8421,1,44
2021-12-04,10303,Mojocoya,Chuquisaca,8421,2,38
2021-12-18,10303,Mojocoya,Chuquisaca,8421,1,45
2021-12-18,10303,Mojocoya,Chuquisaca,8421,2,38
