fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,21307,Collana,La Paz,4777,1,45
2021-11-13,21307,Collana,La Paz,4777,1,45
2021-11-13,21307,Collana,La Paz,4777,2,42
2021-10-30,21307,Collana,La Paz,4777,2,41
2021-10-30,21307,Collana,La Paz,4777,1,43
2021-10-23,21307,Collana,La Paz,4777,2,40
2021-11-20,21307,Collana,La Paz,4777,2,42
2021-11-27,21307,Collana,La Paz,4777,2,42
2021-12-04,21307,Collana,La Paz,4777,1,46
2021-12-04,21307,Collana,La Paz,4777,2,43
2021-10-23,21307,Collana,La Paz,4777,1,42
2021-11-27,21307,Collana,La Paz,4777,1,45
