fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,71004,Fernandez Alonso,Santa Cruz,19808,2,41
2021-12-04,71004,Fernandez Alonso,Santa Cruz,19808,1,47
2021-11-27,71004,Fernandez Alonso,Santa Cruz,19808,2,37
2021-11-27,71004,Fernandez Alonso,Santa Cruz,19808,1,47
2021-11-20,71004,Fernandez Alonso,Santa Cruz,19808,2,37
2021-10-30,71004,Fernandez Alonso,Santa Cruz,19808,1,44
2021-10-23,71004,Fernandez Alonso,Santa Cruz,19808,2,35
2021-10-23,71004,Fernandez Alonso,Santa Cruz,19808,1,43
2021-11-20,71004,Fernandez Alonso,Santa Cruz,19808,1,46
2021-12-18,71004,Fernandez Alonso,Santa Cruz,19808,1,49
2021-11-13,71004,Fernandez Alonso,Santa Cruz,19808,2,37
2022-01-22,71004,Fernandez Alonso,Santa Cruz,19808,1,54
2021-11-13,71004,Fernandez Alonso,Santa Cruz,19808,1,46
2021-10-30,71004,Fernandez Alonso,Santa Cruz,19808,2,36
2022-01-22,71004,Fernandez Alonso,Santa Cruz,19808,2,44
2021-12-18,71004,Fernandez Alonso,Santa Cruz,19808,2,42
