fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,20306,Waldo Ballivian,La Paz,5569,1,29
2021-10-23,20306,Waldo Ballivian,La Paz,5569,2,27
2021-12-04,20306,Waldo Ballivian,La Paz,5569,2,28
2021-12-04,20306,Waldo Ballivian,La Paz,5569,1,31
2021-11-27,20306,Waldo Ballivian,La Paz,5569,2,28
2021-11-27,20306,Waldo Ballivian,La Paz,5569,1,31
2021-11-20,20306,Waldo Ballivian,La Paz,5569,2,28
2021-11-20,20306,Waldo Ballivian,La Paz,5569,1,31
2021-11-13,20306,Waldo Ballivian,La Paz,5569,2,28
2021-11-13,20306,Waldo Ballivian,La Paz,5569,1,30
2021-10-30,20306,Waldo Ballivian,La Paz,5569,2,27
2021-10-30,20306,Waldo Ballivian,La Paz,5569,1,29
