fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,20807,Taraco,La Paz,6700,1,30
2022-01-22,20807,Taraco,La Paz,6700,2,31
2022-01-22,20807,Taraco,La Paz,6700,1,49
2021-12-18,20807,Taraco,La Paz,6700,2,30
2021-12-18,20807,Taraco,La Paz,6700,1,34
2021-12-04,20807,Taraco,La Paz,6700,2,29
2021-12-04,20807,Taraco,La Paz,6700,1,34
2021-11-27,20807,Taraco,La Paz,6700,2,29
2021-11-20,20807,Taraco,La Paz,6700,2,29
2021-11-13,20807,Taraco,La Paz,6700,2,29
2021-11-13,20807,Taraco,La Paz,6700,1,32
2021-10-30,20807,Taraco,La Paz,6700,2,27
2021-10-30,20807,Taraco,La Paz,6700,1,30
2021-10-23,20807,Taraco,La Paz,6700,2,27
2021-11-27,20807,Taraco,La Paz,6700,1,33
2021-11-20,20807,Taraco,La Paz,6700,1,33
