fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,50101,Potosí,Potosí,220260,2,68
2022-01-22,50101,Potosí,Potosí,220260,1,90
2021-12-18,50101,Potosí,Potosí,220260,2,69
2021-12-18,50101,Potosí,Potosí,220260,1,82
2021-12-04,50101,Potosí,Potosí,220260,1,81
2021-11-27,50101,Potosí,Potosí,220260,2,66
2021-11-27,50101,Potosí,Potosí,220260,1,79
2021-11-20,50101,Potosí,Potosí,220260,2,66
2021-11-20,50101,Potosí,Potosí,220260,1,79
2021-11-13,50101,Potosí,Potosí,220260,2,66
2021-11-13,50101,Potosí,Potosí,220260,1,79
2021-10-30,50101,Potosí,Potosí,220260,2,62
2021-10-30,50101,Potosí,Potosí,220260,1,78
2021-10-23,50101,Potosí,Potosí,220260,2,62
2021-10-23,50101,Potosí,Potosí,220260,1,78
2022-01-22,50101,Potosí,Potosí,220260,2,72
