fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,30901,Quillacollo,Cochabamba,169360,1,56
2021-10-30,30901,Quillacollo,Cochabamba,169360,2,51
2021-11-13,30901,Quillacollo,Cochabamba,169360,1,60
2021-11-13,30901,Quillacollo,Cochabamba,169360,2,52
2021-11-20,30901,Quillacollo,Cochabamba,169360,2,52
2021-11-27,30901,Quillacollo,Cochabamba,169360,1,61
2021-11-27,30901,Quillacollo,Cochabamba,169360,2,55
2021-12-04,30901,Quillacollo,Cochabamba,169360,1,62
2021-12-04,30901,Quillacollo,Cochabamba,169360,2,56
2021-10-30,30901,Quillacollo,Cochabamba,169360,1,57
2021-10-23,30901,Quillacollo,Cochabamba,169360,2,50
2021-11-20,30901,Quillacollo,Cochabamba,169360,1,60
