fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,30101,Cochabamba,Cochabamba,724126,1,97
2021-10-23,30101,Cochabamba,Cochabamba,724126,2,82
2021-10-23,30101,Cochabamba,Cochabamba,724126,1,96
2021-10-30,30101,Cochabamba,Cochabamba,724126,2,84
2021-11-13,30101,Cochabamba,Cochabamba,724126,2,86
2021-11-13,30101,Cochabamba,Cochabamba,724126,1,99
2022-01-22,30101,Cochabamba,Cochabamba,724126,2,96
2022-01-22,30101,Cochabamba,Cochabamba,724126,1,112
2021-12-18,30101,Cochabamba,Cochabamba,724126,2,91
2021-12-18,30101,Cochabamba,Cochabamba,724126,1,103
2021-12-04,30101,Cochabamba,Cochabamba,724126,2,89
2021-12-04,30101,Cochabamba,Cochabamba,724126,1,102
2021-11-27,30101,Cochabamba,Cochabamba,724126,2,86
2021-11-27,30101,Cochabamba,Cochabamba,724126,1,100
2021-11-20,30101,Cochabamba,Cochabamba,724126,2,86
2021-11-20,30101,Cochabamba,Cochabamba,724126,1,100
