fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,30701,Capinota,Cochabamba,21644,2,50
2021-11-20,30701,Capinota,Cochabamba,21644,1,58
2021-11-27,30701,Capinota,Cochabamba,21644,2,53
2021-10-23,30701,Capinota,Cochabamba,21644,1,54
2021-10-23,30701,Capinota,Cochabamba,21644,2,47
2021-10-30,30701,Capinota,Cochabamba,21644,1,55
2021-10-30,30701,Capinota,Cochabamba,21644,2,50
2021-11-13,30701,Capinota,Cochabamba,21644,1,57
2021-12-04,30701,Capinota,Cochabamba,21644,2,53
2021-11-13,30701,Capinota,Cochabamba,21644,2,50
2021-12-04,30701,Capinota,Cochabamba,21644,1,60
2021-11-27,30701,Capinota,Cochabamba,21644,1,58
