fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,71302,Saipina,Santa Cruz,9702,2,40
2021-10-30,71302,Saipina,Santa Cruz,9702,2,41
2021-11-13,71302,Saipina,Santa Cruz,9702,1,43
2021-11-13,71302,Saipina,Santa Cruz,9702,2,41
2021-11-20,71302,Saipina,Santa Cruz,9702,1,47
2021-11-20,71302,Saipina,Santa Cruz,9702,2,41
2021-11-27,71302,Saipina,Santa Cruz,9702,1,48
2021-11-27,71302,Saipina,Santa Cruz,9702,2,41
2021-12-04,71302,Saipina,Santa Cruz,9702,1,49
2021-12-04,71302,Saipina,Santa Cruz,9702,2,42
2021-10-30,71302,Saipina,Santa Cruz,9702,1,42
2021-10-23,71302,Saipina,Santa Cruz,9702,1,42
