fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,31501,Bolivar,Cochabamba,7370,1,31
2021-11-27,31501,Bolivar,Cochabamba,7370,2,27
2021-11-27,31501,Bolivar,Cochabamba,7370,1,30
2021-11-20,31501,Bolivar,Cochabamba,7370,2,27
2021-11-20,31501,Bolivar,Cochabamba,7370,1,30
2021-11-13,31501,Bolivar,Cochabamba,7370,2,27
2021-11-13,31501,Bolivar,Cochabamba,7370,1,30
2021-10-30,31501,Bolivar,Cochabamba,7370,2,25
2021-10-30,31501,Bolivar,Cochabamba,7370,1,28
2021-10-23,31501,Bolivar,Cochabamba,7370,2,25
2021-10-23,31501,Bolivar,Cochabamba,7370,1,28
2021-12-04,31501,Bolivar,Cochabamba,7370,2,28
