fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2022-01-22,20806,Jesus De Machaca,La Paz,15416,1,43
2021-10-30,20806,Jesus De Machaca,La Paz,15416,2,28
2021-12-18,20806,Jesus De Machaca,La Paz,15416,2,34
2022-01-22,20806,Jesus De Machaca,La Paz,15416,2,35
2021-10-23,20806,Jesus De Machaca,La Paz,15416,1,29
2021-10-30,20806,Jesus De Machaca,La Paz,15416,1,29
2021-10-23,20806,Jesus De Machaca,La Paz,15416,2,28
2021-11-13,20806,Jesus De Machaca,La Paz,15416,1,34
2021-11-13,20806,Jesus De Machaca,La Paz,15416,2,33
2021-11-20,20806,Jesus De Machaca,La Paz,15416,1,34
2021-11-20,20806,Jesus De Machaca,La Paz,15416,2,33
2021-11-27,20806,Jesus De Machaca,La Paz,15416,1,34
2021-11-27,20806,Jesus De Machaca,La Paz,15416,2,33
2021-12-04,20806,Jesus De Machaca,La Paz,15416,1,35
2021-12-04,20806,Jesus De Machaca,La Paz,15416,2,33
2021-12-18,20806,Jesus De Machaca,La Paz,15416,1,35
