fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2022-01-22,41202,Belen De Andamarca,Oruro,2127,1,45
2021-11-20,41202,Belen De Andamarca,Oruro,2127,2,42
2021-11-27,41202,Belen De Andamarca,Oruro,2127,1,43
2021-11-27,41202,Belen De Andamarca,Oruro,2127,2,42
2021-12-04,41202,Belen De Andamarca,Oruro,2127,1,43
2021-12-04,41202,Belen De Andamarca,Oruro,2127,2,42
2021-12-18,41202,Belen De Andamarca,Oruro,2127,1,43
2021-12-18,41202,Belen De Andamarca,Oruro,2127,2,42
2022-01-22,41202,Belen De Andamarca,Oruro,2127,2,43
2021-10-23,41202,Belen De Andamarca,Oruro,2127,1,42
2021-11-13,41202,Belen De Andamarca,Oruro,2127,1,43
2021-11-20,41202,Belen De Andamarca,Oruro,2127,1,43
2021-11-13,41202,Belen De Andamarca,Oruro,2127,2,42
2021-10-23,41202,Belen De Andamarca,Oruro,2127,2,42
2021-10-30,41202,Belen De Andamarca,Oruro,2127,2,42
2021-10-30,41202,Belen De Andamarca,Oruro,2127,1,42
