fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,30702,Santivañez,Cochabamba,7295,2,125
2021-12-18,30702,Santivañez,Cochabamba,7295,2,129
2021-12-18,30702,Santivañez,Cochabamba,7295,1,134
2021-12-04,30702,Santivañez,Cochabamba,7295,2,128
2021-12-04,30702,Santivañez,Cochabamba,7295,1,134
2022-01-22,30702,Santivañez,Cochabamba,7295,2,131
2021-11-27,30702,Santivañez,Cochabamba,7295,1,134
2021-10-23,30702,Santivañez,Cochabamba,7295,1,130
2021-11-20,30702,Santivañez,Cochabamba,7295,1,134
2021-11-13,30702,Santivañez,Cochabamba,7295,2,125
2021-11-13,30702,Santivañez,Cochabamba,7295,1,133
2021-10-30,30702,Santivañez,Cochabamba,7295,2,123
2021-10-30,30702,Santivañez,Cochabamba,7295,1,131
2021-10-23,30702,Santivañez,Cochabamba,7295,2,122
2022-01-22,30702,Santivañez,Cochabamba,7295,1,158
2021-11-27,30702,Santivañez,Cochabamba,7295,2,125
