fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,21303,Ayo Ayo,La Paz,7992,2,31
2021-12-04,21303,Ayo Ayo,La Paz,7992,2,34
2021-11-27,21303,Ayo Ayo,La Paz,7992,2,33
2021-10-23,21303,Ayo Ayo,La Paz,7992,1,33
2021-10-23,21303,Ayo Ayo,La Paz,7992,2,31
2021-10-30,21303,Ayo Ayo,La Paz,7992,1,33
2021-11-13,21303,Ayo Ayo,La Paz,7992,1,36
2021-11-13,21303,Ayo Ayo,La Paz,7992,2,33
2021-11-20,21303,Ayo Ayo,La Paz,7992,1,36
2021-11-20,21303,Ayo Ayo,La Paz,7992,2,33
2021-11-27,21303,Ayo Ayo,La Paz,7992,1,36
2021-12-04,21303,Ayo Ayo,La Paz,7992,1,37
