fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,80703,Puerto Siles,Beni,999,1,65
2021-10-23,80703,Puerto Siles,Beni,999,1,59
2021-11-20,80703,Puerto Siles,Beni,999,2,55
2021-12-04,80703,Puerto Siles,Beni,999,2,58
2021-12-04,80703,Puerto Siles,Beni,999,1,66
2021-11-27,80703,Puerto Siles,Beni,999,2,55
2021-10-23,80703,Puerto Siles,Beni,999,2,47
2021-11-27,80703,Puerto Siles,Beni,999,1,65
2021-11-20,80703,Puerto Siles,Beni,999,1,65
2021-11-13,80703,Puerto Siles,Beni,999,2,55
2021-10-30,80703,Puerto Siles,Beni,999,2,53
2021-10-30,80703,Puerto Siles,Beni,999,1,61
