fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,10903,Las Carreras,Chuquisaca,4412,1,50
2021-10-23,10903,Las Carreras,Chuquisaca,4412,2,45
2021-10-30,10903,Las Carreras,Chuquisaca,4412,1,50
2021-11-13,10903,Las Carreras,Chuquisaca,4412,1,52
2021-11-13,10903,Las Carreras,Chuquisaca,4412,2,48
2021-11-20,10903,Las Carreras,Chuquisaca,4412,1,52
2021-11-20,10903,Las Carreras,Chuquisaca,4412,2,48
2021-11-27,10903,Las Carreras,Chuquisaca,4412,1,52
2021-11-27,10903,Las Carreras,Chuquisaca,4412,2,48
2021-12-04,10903,Las Carreras,Chuquisaca,4412,1,53
2021-10-30,10903,Las Carreras,Chuquisaca,4412,2,45
2021-12-04,10903,Las Carreras,Chuquisaca,4412,2,49
