fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,70801,Vallegrande,Santa Cruz,18472,1,86
2021-11-27,70801,Vallegrande,Santa Cruz,18472,2,83
2021-10-23,70801,Vallegrande,Santa Cruz,18472,2,74
2021-10-23,70801,Vallegrande,Santa Cruz,18472,1,85
2021-11-20,70801,Vallegrande,Santa Cruz,18472,2,80
2021-11-13,70801,Vallegrande,Santa Cruz,18472,1,88
2021-11-20,70801,Vallegrande,Santa Cruz,18472,1,90
2021-11-13,70801,Vallegrande,Santa Cruz,18472,2,80
2021-10-30,70801,Vallegrande,Santa Cruz,18472,2,77
2021-11-27,70801,Vallegrande,Santa Cruz,18472,1,91
2021-12-04,70801,Vallegrande,Santa Cruz,18472,1,92
2021-12-04,70801,Vallegrande,Santa Cruz,18472,2,85
