fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,20304,Comanche,La Paz,3968,2,23
2021-11-13,20304,Comanche,La Paz,3968,1,29
2021-11-27,20304,Comanche,La Paz,3968,2,26
2021-10-30,20304,Comanche,La Paz,3968,2,24
2021-10-30,20304,Comanche,La Paz,3968,1,26
2021-12-04,20304,Comanche,La Paz,3968,2,28
2021-11-13,20304,Comanche,La Paz,3968,2,26
2021-11-20,20304,Comanche,La Paz,3968,1,29
2021-11-20,20304,Comanche,La Paz,3968,2,26
2021-11-27,20304,Comanche,La Paz,3968,1,29
2021-10-23,20304,Comanche,La Paz,3968,1,25
2021-12-04,20304,Comanche,La Paz,3968,1,30
