fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,40701,Huanuni,Oruro,27975,2,58
2021-11-13,40701,Huanuni,Oruro,27975,2,59
2021-10-23,40701,Huanuni,Oruro,27975,1,61
2021-11-20,40701,Huanuni,Oruro,27975,1,63
2021-10-30,40701,Huanuni,Oruro,27975,1,62
2021-10-30,40701,Huanuni,Oruro,27975,2,58
2021-12-04,40701,Huanuni,Oruro,27975,2,59
2021-12-04,40701,Huanuni,Oruro,27975,1,64
2021-11-27,40701,Huanuni,Oruro,27975,2,59
2021-11-27,40701,Huanuni,Oruro,27975,1,63
2021-11-20,40701,Huanuni,Oruro,27975,2,59
