fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,71301,Comarapa,Santa Cruz,17511,1,64
2021-11-13,71301,Comarapa,Santa Cruz,17511,2,60
2021-11-13,71301,Comarapa,Santa Cruz,17511,1,64
2021-11-20,71301,Comarapa,Santa Cruz,17511,1,65
2021-10-30,71301,Comarapa,Santa Cruz,17511,2,60
2021-10-23,71301,Comarapa,Santa Cruz,17511,2,59
2021-10-23,71301,Comarapa,Santa Cruz,17511,1,63
2021-11-20,71301,Comarapa,Santa Cruz,17511,2,60
2021-12-04,71301,Comarapa,Santa Cruz,17511,2,62
2021-12-04,71301,Comarapa,Santa Cruz,17511,1,66
2021-11-27,71301,Comarapa,Santa Cruz,17511,2,61
2021-11-27,71301,Comarapa,Santa Cruz,17511,1,65
