fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,10101,Sucre,Chuquisaca,295476,1,88
2021-10-23,10101,Sucre,Chuquisaca,295476,1,85
2021-10-23,10101,Sucre,Chuquisaca,295476,2,70
2021-10-30,10101,Sucre,Chuquisaca,295476,1,86
2021-10-30,10101,Sucre,Chuquisaca,295476,2,72
2021-12-04,10101,Sucre,Chuquisaca,295476,1,91
2021-12-04,10101,Sucre,Chuquisaca,295476,2,78
2021-11-13,10101,Sucre,Chuquisaca,295476,2,75
2021-11-20,10101,Sucre,Chuquisaca,295476,1,89
2021-11-20,10101,Sucre,Chuquisaca,295476,2,75
2021-11-27,10101,Sucre,Chuquisaca,295476,1,89
2021-11-27,10101,Sucre,Chuquisaca,295476,2,75
