fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,21304,Calamarca,La Paz,12352,2,37
2021-12-04,21304,Calamarca,La Paz,12352,2,39
2021-11-13,21304,Calamarca,La Paz,12352,2,38
2021-11-27,21304,Calamarca,La Paz,12352,2,38
2021-11-27,21304,Calamarca,La Paz,12352,1,41
2021-11-20,21304,Calamarca,La Paz,12352,2,38
2021-11-20,21304,Calamarca,La Paz,12352,1,40
2021-10-23,21304,Calamarca,La Paz,12352,1,38
2021-10-23,21304,Calamarca,La Paz,12352,2,37
2021-10-30,21304,Calamarca,La Paz,12352,1,39
2021-12-04,21304,Calamarca,La Paz,12352,1,41
2021-11-13,21304,Calamarca,La Paz,12352,1,40
