fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2022-01-22,30501,Arani,Cochabamba,10046,1,70
2022-01-22,30501,Arani,Cochabamba,10046,2,50
2021-12-18,30501,Arani,Cochabamba,10046,2,47
2021-11-13,30501,Arani,Cochabamba,10046,2,44
2021-12-18,30501,Arani,Cochabamba,10046,1,54
2021-10-23,30501,Arani,Cochabamba,10046,1,49
2021-10-23,30501,Arani,Cochabamba,10046,2,43
2021-10-30,30501,Arani,Cochabamba,10046,1,49
2021-11-13,30501,Arani,Cochabamba,10046,1,51
2021-10-30,30501,Arani,Cochabamba,10046,2,43
2021-11-20,30501,Arani,Cochabamba,10046,1,51
2021-11-20,30501,Arani,Cochabamba,10046,2,44
2021-11-27,30501,Arani,Cochabamba,10046,1,51
2021-11-27,30501,Arani,Cochabamba,10046,2,45
2021-12-04,30501,Arani,Cochabamba,10046,1,53
2021-12-04,30501,Arani,Cochabamba,10046,2,45
