fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,31402,Villa Rivero,Cochabamba,9034,2,44
2021-12-04,31402,Villa Rivero,Cochabamba,9034,2,47
2021-12-04,31402,Villa Rivero,Cochabamba,9034,1,51
2021-11-27,31402,Villa Rivero,Cochabamba,9034,2,47
2021-11-27,31402,Villa Rivero,Cochabamba,9034,1,51
2021-11-20,31402,Villa Rivero,Cochabamba,9034,2,45
2021-11-20,31402,Villa Rivero,Cochabamba,9034,1,51
2021-11-13,31402,Villa Rivero,Cochabamba,9034,2,45
2021-11-13,31402,Villa Rivero,Cochabamba,9034,1,50
2021-10-30,31402,Villa Rivero,Cochabamba,9034,2,44
2021-10-30,31402,Villa Rivero,Cochabamba,9034,1,49
2021-10-23,31402,Villa Rivero,Cochabamba,9034,1,48
