fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,71101,Concepcion,Santa Cruz,24070,1,79
2021-10-30,71101,Concepcion,Santa Cruz,24070,2,66
2021-11-27,71101,Concepcion,Santa Cruz,24070,2,68
2021-10-23,71101,Concepcion,Santa Cruz,24070,1,72
2021-10-23,71101,Concepcion,Santa Cruz,24070,2,65
2021-12-04,71101,Concepcion,Santa Cruz,24070,2,69
2021-10-30,71101,Concepcion,Santa Cruz,24070,1,73
2021-11-13,71101,Concepcion,Santa Cruz,24070,1,74
2021-11-13,71101,Concepcion,Santa Cruz,24070,2,66
2021-11-20,71101,Concepcion,Santa Cruz,24070,1,74
2021-11-20,71101,Concepcion,Santa Cruz,24070,2,66
2021-11-27,71101,Concepcion,Santa Cruz,24070,1,74
