fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,11002,Huacaya (Villa De Huacaya),Chuquisaca,2650,2,70
2021-10-23,11002,Huacaya (Villa De Huacaya),Chuquisaca,2650,1,64
2021-11-20,11002,Huacaya (Villa De Huacaya),Chuquisaca,2650,2,69
2021-11-27,11002,Huacaya (Villa De Huacaya),Chuquisaca,2650,2,69
2021-11-27,11002,Huacaya (Villa De Huacaya),Chuquisaca,2650,1,71
2021-12-04,11002,Huacaya (Villa De Huacaya),Chuquisaca,2650,1,71
2021-10-23,11002,Huacaya (Villa De Huacaya),Chuquisaca,2650,2,60
2021-10-30,11002,Huacaya (Villa De Huacaya),Chuquisaca,2650,1,64
2021-10-30,11002,Huacaya (Villa De Huacaya),Chuquisaca,2650,2,60
2021-11-13,11002,Huacaya (Villa De Huacaya),Chuquisaca,2650,1,71
2021-11-13,11002,Huacaya (Villa De Huacaya),Chuquisaca,2650,2,69
2021-11-20,11002,Huacaya (Villa De Huacaya),Chuquisaca,2650,1,71
