fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,11001,Villa Vaca Guzman (Muyupampa),Chuquisaca,10457,2,73
2021-11-20,11001,Villa Vaca Guzman (Muyupampa),Chuquisaca,10457,2,72
2021-10-23,11001,Villa Vaca Guzman (Muyupampa),Chuquisaca,10457,2,69
2021-11-13,11001,Villa Vaca Guzman (Muyupampa),Chuquisaca,10457,1,78
2021-11-20,11001,Villa Vaca Guzman (Muyupampa),Chuquisaca,10457,1,78
2021-10-23,11001,Villa Vaca Guzman (Muyupampa),Chuquisaca,10457,1,76
2021-10-30,11001,Villa Vaca Guzman (Muyupampa),Chuquisaca,10457,2,69
2021-10-30,11001,Villa Vaca Guzman (Muyupampa),Chuquisaca,10457,1,77
2021-11-13,11001,Villa Vaca Guzman (Muyupampa),Chuquisaca,10457,2,72
2021-11-27,11001,Villa Vaca Guzman (Muyupampa),Chuquisaca,10457,1,78
2021-11-27,11001,Villa Vaca Guzman (Muyupampa),Chuquisaca,10457,2,72
2021-12-04,11001,Villa Vaca Guzman (Muyupampa),Chuquisaca,10457,1,79
