fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,70501,San Jose De Chiquitos,Santa Cruz,44739,1,33
2021-10-30,70501,San Jose De Chiquitos,Santa Cruz,44739,1,32
2021-10-30,70501,San Jose De Chiquitos,Santa Cruz,44739,2,25
2021-11-13,70501,San Jose De Chiquitos,Santa Cruz,44739,2,26
2021-11-20,70501,San Jose De Chiquitos,Santa Cruz,44739,1,33
2021-11-20,70501,San Jose De Chiquitos,Santa Cruz,44739,2,26
2021-11-13,70501,San Jose De Chiquitos,Santa Cruz,44739,1,32
2021-11-27,70501,San Jose De Chiquitos,Santa Cruz,44739,2,26
2021-10-23,70501,San Jose De Chiquitos,Santa Cruz,44739,1,31
2021-12-04,70501,San Jose De Chiquitos,Santa Cruz,44739,1,33
2021-10-23,70501,San Jose De Chiquitos,Santa Cruz,44739,2,25
2021-12-04,70501,San Jose De Chiquitos,Santa Cruz,44739,2,28
