fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,30302,Morochata,Cochabamba,13009,1,40
2021-10-30,30302,Morochata,Cochabamba,13009,2,38
2021-11-13,30302,Morochata,Cochabamba,13009,1,41
2021-11-13,30302,Morochata,Cochabamba,13009,2,39
2021-11-20,30302,Morochata,Cochabamba,13009,1,43
2021-11-20,30302,Morochata,Cochabamba,13009,2,39
2021-11-27,30302,Morochata,Cochabamba,13009,1,43
2021-11-27,30302,Morochata,Cochabamba,13009,2,39
2021-10-23,30302,Morochata,Cochabamba,13009,2,37
2021-10-23,30302,Morochata,Cochabamba,13009,1,39
2022-01-22,30302,Morochata,Cochabamba,13009,2,43
2022-01-22,30302,Morochata,Cochabamba,13009,1,55
2021-12-18,30302,Morochata,Cochabamba,13009,2,41
2021-12-18,30302,Morochata,Cochabamba,13009,1,44
2021-12-04,30302,Morochata,Cochabamba,13009,2,39
2021-12-04,30302,Morochata,Cochabamba,13009,1,43
