fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,21901,Santiago De Machaca,La Paz,4522,2,33
2021-10-30,21901,Santiago De Machaca,La Paz,4522,1,31
2021-10-30,21901,Santiago De Machaca,La Paz,4522,2,29
2021-11-13,21901,Santiago De Machaca,La Paz,4522,1,35
2021-11-20,21901,Santiago De Machaca,La Paz,4522,1,36
2021-10-23,21901,Santiago De Machaca,La Paz,4522,1,31
2021-11-20,21901,Santiago De Machaca,La Paz,4522,2,33
2021-11-27,21901,Santiago De Machaca,La Paz,4522,1,36
2021-11-27,21901,Santiago De Machaca,La Paz,4522,2,33
2021-12-04,21901,Santiago De Machaca,La Paz,4522,1,36
2021-12-04,21901,Santiago De Machaca,La Paz,4522,2,34
2021-10-23,21901,Santiago De Machaca,La Paz,4522,2,29
