fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,80301,Reyes,Beni,14539,2,29
2021-10-30,80301,Reyes,Beni,14539,1,35
2021-11-13,80301,Reyes,Beni,14539,1,35
2021-11-13,80301,Reyes,Beni,14539,2,29
2021-11-20,80301,Reyes,Beni,14539,1,35
2021-10-30,80301,Reyes,Beni,14539,2,29
2021-11-27,80301,Reyes,Beni,14539,1,35
2021-11-27,80301,Reyes,Beni,14539,2,29
2021-12-04,80301,Reyes,Beni,14539,1,36
2021-12-04,80301,Reyes,Beni,14539,2,30
2021-10-23,80301,Reyes,Beni,14539,1,34
2021-10-23,80301,Reyes,Beni,14539,2,28
