fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,30802,Toko,Cochabamba,7420,2,51
2021-10-23,30802,Toko,Cochabamba,7420,1,53
2021-10-23,30802,Toko,Cochabamba,7420,2,47
2021-10-30,30802,Toko,Cochabamba,7420,1,54
2021-10-30,30802,Toko,Cochabamba,7420,2,47
2021-11-13,30802,Toko,Cochabamba,7420,1,54
2021-11-13,30802,Toko,Cochabamba,7420,2,48
2021-11-20,30802,Toko,Cochabamba,7420,1,55
2021-11-20,30802,Toko,Cochabamba,7420,2,48
2021-11-27,30802,Toko,Cochabamba,7420,1,55
2021-12-04,30802,Toko,Cochabamba,7420,1,55
2021-12-04,30802,Toko,Cochabamba,7420,2,51
