fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,70201,Warnes,Santa Cruz,214246,2,38
2021-10-30,70201,Warnes,Santa Cruz,214246,2,36
2021-10-30,70201,Warnes,Santa Cruz,214246,1,40
2021-11-27,70201,Warnes,Santa Cruz,214246,2,37
2021-11-27,70201,Warnes,Santa Cruz,214246,1,41
2021-11-20,70201,Warnes,Santa Cruz,214246,2,37
2021-11-20,70201,Warnes,Santa Cruz,214246,1,41
2021-11-13,70201,Warnes,Santa Cruz,214246,2,37
2021-11-13,70201,Warnes,Santa Cruz,214246,1,40
2021-10-23,70201,Warnes,Santa Cruz,214246,1,39
2021-10-23,70201,Warnes,Santa Cruz,214246,2,35
2021-12-04,70201,Warnes,Santa Cruz,214246,1,41
